"strain,-","stress,MPa","stress,Pa"
0.757,1710.1593249666894,1710159324.9666893
0.758,1710.1593249666894,1710159324.9666893
0.759,1710.1593249666894,1710159324.9666893
0.76,1710.1593249666894,1710159324.9666893
0.761,1710.1593249666894,1710159324.9666893
0.762,1710.1593249666894,1710159324.9666893
0.763,1710.1593249666894,1710159324.9666893
0.764,1710.1593249666894,1710159324.9666893
0.765,1710.1593249666894,1710159324.9666893
0.766,1710.1593249666894,1710159324.9666893
0.767,1710.1593249666894,1710159324.9666893
0.768,1710.1593249666894,1710159324.9666893
0.769,1710.1593249666894,1710159324.9666893
0.77,1710.1593249666894,1710159324.9666893
0.771,1710.1593249666894,1710159324.9666893
0.772,1710.1593249666894,1710159324.9666893
0.773,1710.1593249666894,1710159324.9666893
0.774,1710.1593249666894,1710159324.9666893
0.775,1710.1593249666894,1710159324.9666893
0.776,1710.1593249666894,1710159324.9666893
0.777,1710.1593249666894,1710159324.9666893
0.778,1710.1593249666894,1710159324.9666893
0.779,1710.1593249666894,1710159324.9666893
0.78,1710.1593249666894,1710159324.9666893
0.781,1710.1593249666894,1710159324.9666893
0.782,1710.1593249666894,1710159324.9666893
0.783,1710.1593249666894,1710159324.9666893
0.784,1710.1593249666894,1710159324.9666893
0.785,1710.1593249666894,1710159324.9666893
0.786,1710.1593249666894,1710159324.9666893
0.787,1710.1593249666894,1710159324.9666893
0.788,1710.1593249666894,1710159324.9666893
0.789,1710.1593249666894,1710159324.9666893
0.79,1710.1593249666894,1710159324.9666893
0.791,1710.1593249666894,1710159324.9666893
0.792,1710.1593249666894,1710159324.9666893
0.793,1710.1593249666894,1710159324.9666893
0.794,1710.1593249666894,1710159324.9666893
0.795,1710.1593249666894,1710159324.9666893
0.796,1710.1593249666894,1710159324.9666893
0.797,1710.1593249666894,1710159324.9666893
0.798,1710.1593249666894,1710159324.9666893
0.799,1710.1593249666894,1710159324.9666893
0.8,1710.1593249666894,1710159324.9666893
0.801,1710.1593249666894,1710159324.9666893
0.802,1710.1593249666894,1710159324.9666893
0.803,1710.1593249666894,1710159324.9666893
0.804,1710.1593249666894,1710159324.9666893
0.805,1710.1593249666894,1710159324.9666893
0.806,1710.1593249666894,1710159324.9666893
0.807,1710.1593249666894,1710159324.9666893
0.808,1710.1593249666894,1710159324.9666893
0.809,1710.1593249666894,1710159324.9666893
0.81,1710.1593249666894,1710159324.9666893
0.811,1710.1593249666894,1710159324.9666893
0.812,1710.1593249666894,1710159324.9666893
0.813,1710.1593249666894,1710159324.9666893
0.814,1710.1593249666894,1710159324.9666893
0.815,1710.1593249666894,1710159324.9666893
0.816,1710.1593249666894,1710159324.9666893
0.817,1710.1593249666894,1710159324.9666893
0.818,1710.1593249666894,1710159324.9666893
0.819,1710.1593249666894,1710159324.9666893
0.82,1710.1593249666894,1710159324.9666893
0.821,1710.1593249666894,1710159324.9666893
0.822,1710.1593249666894,1710159324.9666893
0.823,1710.1593249666894,1710159324.9666893
0.824,1710.1593249666894,1710159324.9666893
0.825,1710.1593249666894,1710159324.9666893
0.826,1710.1593249666894,1710159324.9666893
0.827,1710.1593249666894,1710159324.9666893
0.828,1710.1593249666894,1710159324.9666893
0.829,1710.1593249666894,1710159324.9666893
0.83,1710.1593249666894,1710159324.9666893
0.831,1710.1593249666894,1710159324.9666893
0.832,1710.1593249666894,1710159324.9666893
0.833,1710.1593249666894,1710159324.9666893
0.834,1710.1593249666894,1710159324.9666893
0.835,1710.1593249666894,1710159324.9666893
0.836,1710.1593249666894,1710159324.9666893
0.837,1710.1593249666894,1710159324.9666893
0.838,1710.1593249666894,1710159324.9666893
0.839,1710.1593249666894,1710159324.9666893
0.84,1710.1593249666894,1710159324.9666893
0.841,1710.1593249666894,1710159324.9666893
0.842,1710.1593249666894,1710159324.9666893
0.843,1710.1593249666894,1710159324.9666893
0.844,1710.1593249666894,1710159324.9666893
0.845,1710.1593249666894,1710159324.9666893
0.846,1710.1593249666894,1710159324.9666893
0.847,1710.1593249666894,1710159324.9666893
0.848,1710.1593249666894,1710159324.9666893
0.849,1710.1593249666894,1710159324.9666893
0.85,1710.1593249666894,1710159324.9666893
0.851,1710.1593249666894,1710159324.9666893
0.852,1710.1593249666894,1710159324.9666893
0.853,1710.1593249666894,1710159324.9666893
0.854,1710.1593249666894,1710159324.9666893
0.855,1710.1593249666894,1710159324.9666893
0.856,1710.1593249666894,1710159324.9666893
0.857,1710.1593249666894,1710159324.9666893
0.858,1710.1593249666894,1710159324.9666893
0.859,1710.1593249666894,1710159324.9666893
0.86,1710.1593249666894,1710159324.9666893
0.861,1710.1593249666894,1710159324.9666893
0.862,1710.1593249666894,1710159324.9666893
0.863,1710.1593249666894,1710159324.9666893
0.864,1710.1593249666894,1710159324.9666893
0.865,1710.1593249666894,1710159324.9666893
0.866,1710.1593249666894,1710159324.9666893
0.867,1710.1593249666894,1710159324.9666893
0.868,1710.1593249666894,1710159324.9666893
0.869,1710.1593249666894,1710159324.9666893
0.87,1710.1593249666894,1710159324.9666893
0.871,1710.1593249666894,1710159324.9666893
0.872,1710.1593249666894,1710159324.9666893
0.873,1710.1593249666894,1710159324.9666893
0.874,1710.1593249666894,1710159324.9666893
0.875,1710.1593249666894,1710159324.9666893
0.876,1710.1593249666894,1710159324.9666893
0.877,1710.1593249666894,1710159324.9666893
0.878,1710.1593249666894,1710159324.9666893
0.879,1710.1593249666894,1710159324.9666893
0.88,1710.1593249666894,1710159324.9666893
0.881,1710.1593249666894,1710159324.9666893
0.882,1710.1593249666894,1710159324.9666893
0.883,1710.1593249666894,1710159324.9666893
0.884,1710.1593249666894,1710159324.9666893
0.885,1710.1593249666894,1710159324.9666893
0.886,1710.1593249666894,1710159324.9666893
0.887,1710.1593249666894,1710159324.9666893
0.888,1710.1593249666894,1710159324.9666893
0.889,1710.1593249666894,1710159324.9666893
0.89,1710.1593249666894,1710159324.9666893
0.891,1710.1593249666894,1710159324.9666893
0.892,1710.1593249666894,1710159324.9666893
0.893,1710.1593249666894,1710159324.9666893
0.894,1710.1593249666894,1710159324.9666893
0.895,1710.1593249666894,1710159324.9666893
0.896,1710.1593249666894,1710159324.9666893
0.897,1710.1593249666894,1710159324.9666893
0.898,1710.1593249666894,1710159324.9666893
0.899,1710.1593249666894,1710159324.9666893
0.9,1710.1593249666894,1710159324.9666893
0.901,1710.1593249666894,1710159324.9666893
0.902,1710.1593249666894,1710159324.9666893
0.903,1710.1593249666894,1710159324.9666893
0.904,1710.1593249666894,1710159324.9666893
0.905,1710.1593249666894,1710159324.9666893
0.906,1710.1593249666894,1710159324.9666893
0.907,1710.1593249666894,1710159324.9666893
0.908,1710.1593249666894,1710159324.9666893
0.909,1710.1593249666894,1710159324.9666893
0.91,1710.1593249666894,1710159324.9666893
0.911,1710.1593249666894,1710159324.9666893
0.912,1710.1593249666894,1710159324.9666893
0.913,1710.1593249666894,1710159324.9666893
0.914,1710.1593249666894,1710159324.9666893
0.915,1710.1593249666894,1710159324.9666893
0.916,1710.1593249666894,1710159324.9666893
0.917,1710.1593249666894,1710159324.9666893
0.918,1710.1593249666894,1710159324.9666893
0.919,1710.1593249666894,1710159324.9666893
0.92,1710.1593249666894,1710159324.9666893
0.921,1710.1593249666894,1710159324.9666893
0.922,1710.1593249666894,1710159324.9666893
0.923,1710.1593249666894,1710159324.9666893
0.924,1710.1593249666894,1710159324.9666893
0.925,1710.1593249666894,1710159324.9666893
0.926,1710.1593249666894,1710159324.9666893
0.927,1710.1593249666894,1710159324.9666893
0.928,1710.1593249666894,1710159324.9666893
0.929,1710.1593249666894,1710159324.9666893
0.93,1710.1593249666894,1710159324.9666893
0.931,1710.1593249666894,1710159324.9666893
0.932,1710.1593249666894,1710159324.9666893
0.933,1710.1593249666894,1710159324.9666893
0.934,1710.1593249666894,1710159324.9666893
0.935,1710.1593249666894,1710159324.9666893
0.936,1710.1593249666894,1710159324.9666893
0.937,1710.1593249666894,1710159324.9666893
0.938,1710.1593249666894,1710159324.9666893
0.939,1710.1593249666894,1710159324.9666893
0.94,1710.1593249666894,1710159324.9666893
0.941,1710.1593249666894,1710159324.9666893
0.942,1710.1593249666894,1710159324.9666893
0.943,1710.1593249666894,1710159324.9666893
0.944,1710.1593249666894,1710159324.9666893
0.945,1710.1593249666894,1710159324.9666893
0.946,1710.1593249666894,1710159324.9666893
0.947,1710.1593249666894,1710159324.9666893
0.948,1710.1593249666894,1710159324.9666893
0.949,1710.1593249666894,1710159324.9666893
0.95,1710.1593249666894,1710159324.9666893
0.951,1710.1593249666894,1710159324.9666893
0.952,1710.1593249666894,1710159324.9666893
0.953,1710.1593249666894,1710159324.9666893
0.954,1710.1593249666894,1710159324.9666893
0.955,1710.1593249666894,1710159324.9666893
0.956,1710.1593249666894,1710159324.9666893
0.957,1710.1593249666894,1710159324.9666893
0.958,1710.1593249666894,1710159324.9666893
0.959,1710.1593249666894,1710159324.9666893
0.96,1710.1593249666894,1710159324.9666893
0.961,1710.1593249666894,1710159324.9666893
0.962,1710.1593249666894,1710159324.9666893
0.963,1710.1593249666894,1710159324.9666893
0.964,1710.1593249666894,1710159324.9666893
0.965,1710.1593249666894,1710159324.9666893
0.966,1710.1593249666894,1710159324.9666893
0.967,1710.1593249666894,1710159324.9666893
0.968,1710.1593249666894,1710159324.9666893
0.969,1710.1593249666894,1710159324.9666893
0.97,1710.1593249666894,1710159324.9666893
0.971,1710.1593249666894,1710159324.9666893
0.972,1710.1593249666894,1710159324.9666893
0.973,1710.1593249666894,1710159324.9666893
0.974,1710.1593249666894,1710159324.9666893
0.975,1710.1593249666894,1710159324.9666893
0.976,1710.1593249666894,1710159324.9666893
0.977,1710.1593249666894,1710159324.9666893
0.978,1710.1593249666894,1710159324.9666893
0.979,1710.1593249666894,1710159324.9666893
0.98,1710.1593249666894,1710159324.9666893
0.981,1710.1593249666894,1710159324.9666893
0.982,1710.1593249666894,1710159324.9666893
0.983,1710.1593249666894,1710159324.9666893
0.984,1710.1593249666894,1710159324.9666893
0.985,1710.1593249666894,1710159324.9666893
0.986,1710.1593249666894,1710159324.9666893
0.987,1710.1593249666894,1710159324.9666893
0.988,1710.1593249666894,1710159324.9666893
0.989,1710.1593249666894,1710159324.9666893
0.99,1710.1593249666894,1710159324.9666893
0.991,1710.1593249666894,1710159324.9666893
0.992,1710.1593249666894,1710159324.9666893
0.993,1710.1593249666894,1710159324.9666893
0.994,1710.1593249666894,1710159324.9666893
0.995,1710.1593249666894,1710159324.9666893
0.996,1710.1593249666894,1710159324.9666893
0.997,1710.1593249666894,1710159324.9666893
0.998,1710.1593249666894,1710159324.9666893
0.999,1710.1593249666894,1710159324.9666893
1.0,1710.1593249666894,1710159324.9666893
1.001,1710.1593249666894,1710159324.9666893
1.002,1710.1593249666894,1710159324.9666893
1.003,1710.1593249666894,1710159324.9666893
1.004,1710.1593249666894,1710159324.9666893
1.005,1710.1593249666894,1710159324.9666893
1.006,1710.1593249666894,1710159324.9666893
1.007,1710.1593249666894,1710159324.9666893
1.008,1710.1593249666894,1710159324.9666893
1.009,1710.1593249666894,1710159324.9666893
1.01,1710.1593249666894,1710159324.9666893
1.011,1710.1593249666894,1710159324.9666893
1.012,1710.1593249666894,1710159324.9666893
1.013,1710.1593249666894,1710159324.9666893
1.014,1710.1593249666894,1710159324.9666893
1.015,1710.1593249666894,1710159324.9666893
1.016,1710.1593249666894,1710159324.9666893
1.017,1710.1593249666894,1710159324.9666893
1.018,1710.1593249666894,1710159324.9666893
1.019,1710.1593249666894,1710159324.9666893
1.02,1710.1593249666894,1710159324.9666893
1.021,1710.1593249666894,1710159324.9666893
1.022,1710.1593249666894,1710159324.9666893
1.023,1710.1593249666894,1710159324.9666893
1.024,1710.1593249666894,1710159324.9666893
1.025,1710.1593249666894,1710159324.9666893
1.026,1710.1593249666894,1710159324.9666893
1.027,1710.1593249666894,1710159324.9666893
1.028,1710.1593249666894,1710159324.9666893
1.029,1710.1593249666894,1710159324.9666893
1.03,1710.1593249666894,1710159324.9666893
1.031,1710.1593249666894,1710159324.9666893
1.032,1710.1593249666894,1710159324.9666893
1.033,1710.1593249666894,1710159324.9666893
1.034,1710.1593249666894,1710159324.9666893
1.035,1710.1593249666894,1710159324.9666893
1.036,1710.1593249666894,1710159324.9666893
1.037,1710.1593249666894,1710159324.9666893
1.038,1710.1593249666894,1710159324.9666893
1.039,1710.1593249666894,1710159324.9666893
1.04,1710.1593249666894,1710159324.9666893
1.041,1710.1593249666894,1710159324.9666893
1.042,1710.1593249666894,1710159324.9666893
1.043,1710.1593249666894,1710159324.9666893
1.044,1710.1593249666894,1710159324.9666893
1.045,1710.1593249666894,1710159324.9666893
1.046,1710.1593249666894,1710159324.9666893
1.047,1710.1593249666894,1710159324.9666893
1.048,1710.1593249666894,1710159324.9666893
1.049,1710.1593249666894,1710159324.9666893
1.05,1710.1593249666894,1710159324.9666893
1.051,1710.1593249666894,1710159324.9666893
1.052,1710.1593249666894,1710159324.9666893
1.053,1710.1593249666894,1710159324.9666893
1.054,1710.1593249666894,1710159324.9666893
1.055,1710.1593249666894,1710159324.9666893
1.056,1710.1593249666894,1710159324.9666893
1.057,1710.1593249666894,1710159324.9666893
1.058,1710.1593249666894,1710159324.9666893
1.059,1710.1593249666894,1710159324.9666893
1.06,1710.1593249666894,1710159324.9666893
1.061,1710.1593249666894,1710159324.9666893
1.062,1710.1593249666894,1710159324.9666893
1.063,1710.1593249666894,1710159324.9666893
1.064,1710.1593249666894,1710159324.9666893
1.065,1710.1593249666894,1710159324.9666893
1.066,1710.1593249666894,1710159324.9666893
1.067,1710.1593249666894,1710159324.9666893
1.068,1710.1593249666894,1710159324.9666893
1.069,1710.1593249666894,1710159324.9666893
1.07,1710.1593249666894,1710159324.9666893
1.071,1710.1593249666894,1710159324.9666893
1.072,1710.1593249666894,1710159324.9666893
1.073,1710.1593249666894,1710159324.9666893
1.074,1710.1593249666894,1710159324.9666893
1.075,1710.1593249666894,1710159324.9666893
1.076,1710.1593249666894,1710159324.9666893
1.077,1710.1593249666894,1710159324.9666893
1.078,1710.1593249666894,1710159324.9666893
1.079,1710.1593249666894,1710159324.9666893
1.08,1710.1593249666894,1710159324.9666893
1.081,1710.1593249666894,1710159324.9666893
1.082,1710.1593249666894,1710159324.9666893
1.083,1710.1593249666894,1710159324.9666893
1.084,1710.1593249666894,1710159324.9666893
1.085,1710.1593249666894,1710159324.9666893
1.086,1710.1593249666894,1710159324.9666893
1.087,1710.1593249666894,1710159324.9666893
1.088,1710.1593249666894,1710159324.9666893
1.089,1710.1593249666894,1710159324.9666893
1.09,1710.1593249666894,1710159324.9666893
1.091,1710.1593249666894,1710159324.9666893
1.092,1710.1593249666894,1710159324.9666893
1.093,1710.1593249666894,1710159324.9666893
1.094,1710.1593249666894,1710159324.9666893
1.095,1710.1593249666894,1710159324.9666893
1.096,1710.1593249666894,1710159324.9666893
1.097,1710.1593249666894,1710159324.9666893
1.098,1710.1593249666894,1710159324.9666893
1.099,1710.1593249666894,1710159324.9666893
1.1,1710.1593249666894,1710159324.9666893
1.101,1710.1593249666894,1710159324.9666893
1.102,1710.1593249666894,1710159324.9666893
1.103,1710.1593249666894,1710159324.9666893
1.104,1710.1593249666894,1710159324.9666893
1.105,1710.1593249666894,1710159324.9666893
1.106,1710.1593249666894,1710159324.9666893
1.107,1710.1593249666894,1710159324.9666893
1.108,1710.1593249666894,1710159324.9666893
1.109,1710.1593249666894,1710159324.9666893
1.11,1710.1593249666894,1710159324.9666893
1.111,1710.1593249666894,1710159324.9666893
1.112,1710.1593249666894,1710159324.9666893
1.113,1710.1593249666894,1710159324.9666893
1.114,1710.1593249666894,1710159324.9666893
1.115,1710.1593249666894,1710159324.9666893
1.116,1710.1593249666894,1710159324.9666893
1.117,1710.1593249666894,1710159324.9666893
1.118,1710.1593249666894,1710159324.9666893
1.119,1710.1593249666894,1710159324.9666893
1.12,1710.1593249666894,1710159324.9666893
1.121,1710.1593249666894,1710159324.9666893
1.122,1710.1593249666894,1710159324.9666893
1.123,1710.1593249666894,1710159324.9666893
1.124,1710.1593249666894,1710159324.9666893
1.125,1710.1593249666894,1710159324.9666893
1.126,1710.1593249666894,1710159324.9666893
1.127,1710.1593249666894,1710159324.9666893
1.128,1710.1593249666894,1710159324.9666893
1.129,1710.1593249666894,1710159324.9666893
1.13,1710.1593249666894,1710159324.9666893
1.131,1710.1593249666894,1710159324.9666893
1.132,1710.1593249666894,1710159324.9666893
1.133,1710.1593249666894,1710159324.9666893
1.134,1710.1593249666894,1710159324.9666893
1.135,1710.1593249666894,1710159324.9666893
1.136,1710.1593249666894,1710159324.9666893
1.137,1710.1593249666894,1710159324.9666893
1.138,1710.1593249666894,1710159324.9666893
1.139,1710.1593249666894,1710159324.9666893
1.14,1710.1593249666894,1710159324.9666893
1.141,1710.1593249666894,1710159324.9666893
1.142,1710.1593249666894,1710159324.9666893
1.143,1710.1593249666894,1710159324.9666893
1.144,1710.1593249666894,1710159324.9666893
1.145,1710.1593249666894,1710159324.9666893
1.146,1710.1593249666894,1710159324.9666893
1.147,1710.1593249666894,1710159324.9666893
1.148,1710.1593249666894,1710159324.9666893
1.149,1710.1593249666894,1710159324.9666893
1.15,1710.1593249666894,1710159324.9666893
1.151,1710.1593249666894,1710159324.9666893
1.152,1710.1593249666894,1710159324.9666893
1.153,1710.1593249666894,1710159324.9666893
1.154,1710.1593249666894,1710159324.9666893
1.155,1710.1593249666894,1710159324.9666893
1.156,1710.1593249666894,1710159324.9666893
1.157,1710.1593249666894,1710159324.9666893
1.158,1710.1593249666894,1710159324.9666893
1.159,1710.1593249666894,1710159324.9666893
1.16,1710.1593249666894,1710159324.9666893
1.161,1710.1593249666894,1710159324.9666893
1.162,1710.1593249666894,1710159324.9666893
1.163,1710.1593249666894,1710159324.9666893
1.164,1710.1593249666894,1710159324.9666893
1.165,1710.1593249666894,1710159324.9666893
1.166,1710.1593249666894,1710159324.9666893
1.167,1710.1593249666894,1710159324.9666893
1.168,1710.1593249666894,1710159324.9666893
1.169,1710.1593249666894,1710159324.9666893
1.17,1710.1593249666894,1710159324.9666893
1.171,1710.1593249666894,1710159324.9666893
1.172,1710.1593249666894,1710159324.9666893
1.173,1710.1593249666894,1710159324.9666893
1.174,1710.1593249666894,1710159324.9666893
1.175,1710.1593249666894,1710159324.9666893
1.176,1710.1593249666894,1710159324.9666893
1.177,1710.1593249666894,1710159324.9666893
1.178,1710.1593249666894,1710159324.9666893
1.179,1710.1593249666894,1710159324.9666893
1.18,1710.1593249666894,1710159324.9666893
1.181,1710.1593249666894,1710159324.9666893
1.182,1710.1593249666894,1710159324.9666893
1.183,1710.1593249666894,1710159324.9666893
1.184,1710.1593249666894,1710159324.9666893
1.185,1710.1593249666894,1710159324.9666893
1.186,1710.1593249666894,1710159324.9666893
1.187,1710.1593249666894,1710159324.9666893
1.188,1710.1593249666894,1710159324.9666893
1.189,1710.1593249666894,1710159324.9666893
1.19,1710.1593249666894,1710159324.9666893
1.191,1710.1593249666894,1710159324.9666893
1.192,1710.1593249666894,1710159324.9666893
1.193,1710.1593249666894,1710159324.9666893
1.194,1710.1593249666894,1710159324.9666893
1.195,1710.1593249666894,1710159324.9666893
1.196,1710.1593249666894,1710159324.9666893
1.197,1710.1593249666894,1710159324.9666893
1.198,1710.1593249666894,1710159324.9666893
1.199,1710.1593249666894,1710159324.9666893
1.2,1710.1593249666894,1710159324.9666893
1.201,1710.1593249666894,1710159324.9666893
1.202,1710.1593249666894,1710159324.9666893
1.203,1710.1593249666894,1710159324.9666893
1.204,1710.1593249666894,1710159324.9666893
1.205,1710.1593249666894,1710159324.9666893
1.206,1710.1593249666894,1710159324.9666893
1.207,1710.1593249666894,1710159324.9666893
1.208,1710.1593249666894,1710159324.9666893
1.209,1710.1593249666894,1710159324.9666893
1.21,1710.1593249666894,1710159324.9666893
1.211,1710.1593249666894,1710159324.9666893
1.212,1710.1593249666894,1710159324.9666893
1.213,1710.1593249666894,1710159324.9666893
1.214,1710.1593249666894,1710159324.9666893
1.215,1710.1593249666894,1710159324.9666893
1.216,1710.1593249666894,1710159324.9666893
1.217,1710.1593249666894,1710159324.9666893
1.218,1710.1593249666894,1710159324.9666893
1.219,1710.1593249666894,1710159324.9666893
1.22,1710.1593249666894,1710159324.9666893
1.221,1710.1593249666894,1710159324.9666893
1.222,1710.1593249666894,1710159324.9666893
1.223,1710.1593249666894,1710159324.9666893
1.224,1710.1593249666894,1710159324.9666893
1.225,1710.1593249666894,1710159324.9666893
1.226,1710.1593249666894,1710159324.9666893
1.227,1710.1593249666894,1710159324.9666893
1.228,1710.1593249666894,1710159324.9666893
1.229,1710.1593249666894,1710159324.9666893
1.23,1710.1593249666894,1710159324.9666893
1.231,1710.1593249666894,1710159324.9666893
1.232,1710.1593249666894,1710159324.9666893
1.233,1710.1593249666894,1710159324.9666893
1.234,1710.1593249666894,1710159324.9666893
1.235,1710.1593249666894,1710159324.9666893
1.236,1710.1593249666894,1710159324.9666893
1.237,1710.1593249666894,1710159324.9666893
1.238,1710.1593249666894,1710159324.9666893
1.239,1710.1593249666894,1710159324.9666893
1.24,1710.1593249666894,1710159324.9666893
1.241,1710.1593249666894,1710159324.9666893
1.242,1710.1593249666894,1710159324.9666893
1.243,1710.1593249666894,1710159324.9666893
1.244,1710.1593249666894,1710159324.9666893
1.245,1710.1593249666894,1710159324.9666893
1.246,1710.1593249666894,1710159324.9666893
1.247,1710.1593249666894,1710159324.9666893
1.248,1710.1593249666894,1710159324.9666893
1.249,1710.1593249666894,1710159324.9666893
1.25,1710.1593249666894,1710159324.9666893
1.251,1710.1593249666894,1710159324.9666893
1.252,1710.1593249666894,1710159324.9666893
1.253,1710.1593249666894,1710159324.9666893
1.254,1710.1593249666894,1710159324.9666893
1.255,1710.1593249666894,1710159324.9666893
1.256,1710.1593249666894,1710159324.9666893
1.257,1710.1593249666894,1710159324.9666893
1.258,1710.1593249666894,1710159324.9666893
1.259,1710.1593249666894,1710159324.9666893
1.26,1710.1593249666894,1710159324.9666893
1.261,1710.1593249666894,1710159324.9666893
1.262,1710.1593249666894,1710159324.9666893
1.263,1710.1593249666894,1710159324.9666893
1.264,1710.1593249666894,1710159324.9666893
1.265,1710.1593249666894,1710159324.9666893
1.266,1710.1593249666894,1710159324.9666893
1.267,1710.1593249666894,1710159324.9666893
1.268,1710.1593249666894,1710159324.9666893
1.269,1710.1593249666894,1710159324.9666893
1.27,1710.1593249666894,1710159324.9666893
1.271,1710.1593249666894,1710159324.9666893
1.272,1710.1593249666894,1710159324.9666893
1.273,1710.1593249666894,1710159324.9666893
1.274,1710.1593249666894,1710159324.9666893
1.275,1710.1593249666894,1710159324.9666893
1.276,1710.1593249666894,1710159324.9666893
1.277,1710.1593249666894,1710159324.9666893
1.278,1710.1593249666894,1710159324.9666893
1.279,1710.1593249666894,1710159324.9666893
1.28,1710.1593249666894,1710159324.9666893
1.281,1710.1593249666894,1710159324.9666893
1.282,1710.1593249666894,1710159324.9666893
1.283,1710.1593249666894,1710159324.9666893
1.284,1710.1593249666894,1710159324.9666893
1.285,1710.1593249666894,1710159324.9666893
1.286,1710.1593249666894,1710159324.9666893
1.287,1710.1593249666894,1710159324.9666893
1.288,1710.1593249666894,1710159324.9666893
1.289,1710.1593249666894,1710159324.9666893
1.29,1710.1593249666894,1710159324.9666893
1.291,1710.1593249666894,1710159324.9666893
1.292,1710.1593249666894,1710159324.9666893
1.293,1710.1593249666894,1710159324.9666893
1.294,1710.1593249666894,1710159324.9666893
1.295,1710.1593249666894,1710159324.9666893
1.296,1710.1593249666894,1710159324.9666893
1.297,1710.1593249666894,1710159324.9666893
1.298,1710.1593249666894,1710159324.9666893
1.299,1710.1593249666894,1710159324.9666893
1.3,1710.1593249666894,1710159324.9666893
1.301,1710.1593249666894,1710159324.9666893
1.302,1710.1593249666894,1710159324.9666893
1.303,1710.1593249666894,1710159324.9666893
1.304,1710.1593249666894,1710159324.9666893
1.305,1710.1593249666894,1710159324.9666893
1.306,1710.1593249666894,1710159324.9666893
1.307,1710.1593249666894,1710159324.9666893
1.308,1710.1593249666894,1710159324.9666893
1.309,1710.1593249666894,1710159324.9666893
1.31,1710.1593249666894,1710159324.9666893
1.311,1710.1593249666894,1710159324.9666893
1.312,1710.1593249666894,1710159324.9666893
1.313,1710.1593249666894,1710159324.9666893
1.314,1710.1593249666894,1710159324.9666893
1.315,1710.1593249666894,1710159324.9666893
1.316,1710.1593249666894,1710159324.9666893
1.317,1710.1593249666894,1710159324.9666893
1.318,1710.1593249666894,1710159324.9666893
1.319,1710.1593249666894,1710159324.9666893
1.32,1710.1593249666894,1710159324.9666893
1.321,1710.1593249666894,1710159324.9666893
1.322,1710.1593249666894,1710159324.9666893
1.323,1710.1593249666894,1710159324.9666893
1.324,1710.1593249666894,1710159324.9666893
1.325,1710.1593249666894,1710159324.9666893
1.326,1710.1593249666894,1710159324.9666893
1.327,1710.1593249666894,1710159324.9666893
1.328,1710.1593249666894,1710159324.9666893
1.329,1710.1593249666894,1710159324.9666893
1.33,1710.1593249666894,1710159324.9666893
1.331,1710.1593249666894,1710159324.9666893
1.332,1710.1593249666894,1710159324.9666893
1.333,1710.1593249666894,1710159324.9666893
1.334,1710.1593249666894,1710159324.9666893
1.335,1710.1593249666894,1710159324.9666893
1.336,1710.1593249666894,1710159324.9666893
1.337,1710.1593249666894,1710159324.9666893
1.338,1710.1593249666894,1710159324.9666893
1.339,1710.1593249666894,1710159324.9666893
1.34,1710.1593249666894,1710159324.9666893
1.341,1710.1593249666894,1710159324.9666893
1.342,1710.1593249666894,1710159324.9666893
1.343,1710.1593249666894,1710159324.9666893
1.344,1710.1593249666894,1710159324.9666893
1.345,1710.1593249666894,1710159324.9666893
1.346,1710.1593249666894,1710159324.9666893
1.347,1710.1593249666894,1710159324.9666893
1.348,1710.1593249666894,1710159324.9666893
1.349,1710.1593249666894,1710159324.9666893
1.35,1710.1593249666894,1710159324.9666893
1.351,1710.1593249666894,1710159324.9666893
1.352,1710.1593249666894,1710159324.9666893
1.353,1710.1593249666894,1710159324.9666893
1.354,1710.1593249666894,1710159324.9666893
1.355,1710.1593249666894,1710159324.9666893
1.356,1710.1593249666894,1710159324.9666893
1.357,1710.1593249666894,1710159324.9666893
1.358,1710.1593249666894,1710159324.9666893
1.359,1710.1593249666894,1710159324.9666893
1.36,1710.1593249666894,1710159324.9666893
1.361,1710.1593249666894,1710159324.9666893
1.362,1710.1593249666894,1710159324.9666893
1.363,1710.1593249666894,1710159324.9666893
1.364,1710.1593249666894,1710159324.9666893
1.365,1710.1593249666894,1710159324.9666893
1.366,1710.1593249666894,1710159324.9666893
1.367,1710.1593249666894,1710159324.9666893
1.368,1710.1593249666894,1710159324.9666893
1.369,1710.1593249666894,1710159324.9666893
1.37,1710.1593249666894,1710159324.9666893
1.371,1710.1593249666894,1710159324.9666893
1.372,1710.1593249666894,1710159324.9666893
1.373,1710.1593249666894,1710159324.9666893
1.374,1710.1593249666894,1710159324.9666893
1.375,1710.1593249666894,1710159324.9666893
1.376,1710.1593249666894,1710159324.9666893
1.377,1710.1593249666894,1710159324.9666893
1.378,1710.1593249666894,1710159324.9666893
1.379,1710.1593249666894,1710159324.9666893
1.38,1710.1593249666894,1710159324.9666893
1.381,1710.1593249666894,1710159324.9666893
1.382,1710.1593249666894,1710159324.9666893
1.383,1710.1593249666894,1710159324.9666893
1.384,1710.1593249666894,1710159324.9666893
1.385,1710.1593249666894,1710159324.9666893
1.386,1710.1593249666894,1710159324.9666893
1.387,1710.1593249666894,1710159324.9666893
1.388,1710.1593249666894,1710159324.9666893
1.389,1710.1593249666894,1710159324.9666893
1.39,1710.1593249666894,1710159324.9666893
1.391,1710.1593249666894,1710159324.9666893
